Player,Player Bio,Player Grades,Draft Class,Link
Jordan Westerkamp,"Nebraska pulled Westerkamp out of Illinois despite his being a first-team USA Today All-American and all-time leader in receptions, receiving yards and touchdowns. His team won three straight state titles, one of which he carried the team with 12 catches for 353 yards and five scores. In his redshirt freshman season, he played in all 13 games, starting one (20-283, one TD). Westerkamp led the team in receiving the following three seasons. He won the 2014 ESPN College Football Play of the Year with a fantastic behind-the-back grab and caught 44 passes for 747 yards and five scores that season. Westerkamp started all 13 games as a junior, receiving second-team All-Big Ten honors by setting a school record for receptions with 65, for 918 yards and seven touchdowns. A back injury derailed his chances at setting major school receiving records; he started only two games while playing in ten, but was still the team's top receiver (38-526, five TDs).",5.4,2017,https://www.nfl.com/prospects/jordan-westerkamp/32005745-5365-1763-7cf8-1ac2e7a4c331
Kermit Whitfield,"Speed is not an issue for Whitfield. He was a Florida state champion in the 100 and 200 meters as a senior, and won the Adidas Dream 100 race against the nation's top high school sprinters. Whitfield translated that speed to become one of the top kick returners in the country; he accumulated 2,386 yards in that capacity, including two touchdowns his freshman season (one in the BCS Championship Game), when he led the FBS and broke the ACC record for yards per return (36.4). His contributions as a receiver were limited in his first two seasons, however, as he failed to score in that manner (5-89 in 2013, 11-145 in 2014). Whitfield garnered second-team All-ACC notice as a receiver (and third-team as a returner) as a junior, though, catching 57 passes for 798 yards and six scores. His production dropped as a senior (34-395, one TD), as he only started seven games with the emergence of Nyqwan Murray and others.",5.4,2017,https://www.nfl.com/prospects/kermit-whitfield/32005748-4965-6258-1b12-de79f5b01f22
Stanley Williams,"Williams could have gone to several SEC schools as a four-star recruit but chose Kentucky to make a name for himself. With a nickname like ""Boom,"" that's not too difficult, even on a team that has limited success. Williams led the Wildcats in rushing each of his three seasons on campus, starting with a true freshman season in which he only started one game (486 yards, one TD rushing; 17-162, one TD receiving). In 2015, he set a school record with 7.1 yards per carry, converting 121 chances to 855 yards and six scores. He had a rough offseason before his final season in Lexington, losing his younger sister and going through elbow surgery. Nonetheless, Boom had his best season in 2016, running for 1,170 yards on just 171 carries and scoring seven times.",5.4,2017,https://www.nfl.com/prospects/stanley-williams/32005749-4c52-5037-b7c3-6fa30fbaa6f8
DeAngelo Yancey,"Purdue has won a total of nine games in the four years Yancey has been on campus, so he's flown a bit under the radar. The Atlanta native has been a strong part of any success the team has had since 2013, however. As a true freshman, he started five games, catching 32 passes for 546 yards and two touchdowns. He was a part-time starter again in 2014 (seven starts, 12-147, three TDs) before hitting his stride as a junior. Yancey led the Boilermakers with 700 yards on 48 receptions, scoring five times in the process. For the second year in the row, he paced the squad with 951 yards on 49 catches and 10 touchdowns, earning third-team All-Big Ten accolades in the process.",5.4,2017,https://www.nfl.com/prospects/deangelo-yancey/32005941-4e26-5892-f597-4aebdd0b8988
Kareem Are,"Are grew up a New York kid, and went the junior college route before coming to Tallahassee. He was the top junior college guard in the country coming out of Fort Scott Community College, where he was all-region and all-conference both seasons. Are redshirted in his first year with FSU as the team's depth allowed him that opportunity. He played in every game in 2015, starting eight at the left guard spot. Injuries cost him time in 2016, however, as he missed the three games with concussion symptoms. He managed to start nine games, though, at left guard, receiving second-team All-ACC honors from both league coaches and media.",5.1,2017,https://www.nfl.com/prospects/kareem-are/32004152-4501-3842-c9d4-1064624fd9b4
Josh Augusta,"Though Augusta hasn't been a starter for most of his career, he's contributed greatly in every game over the past four seasons for the Tigers. He stepped up his playing time between his freshman (nine tackles, three for loss, two sacks) and sophomore (23 tackles, 4.5 for loss, sack, two forced fumbles) seasons. The only season in which Augusta started games was 2015, and he lined up first in all 12 games (27 tackles, 8.5 for loss). He finished his career as a key reserve (23 tackles, four for loss, sack), and was used as a fullback in short-yardage situations.",5.1,2017,https://www.nfl.com/prospects/josh-augusta/32004155-4744-0726-9c64-f1aff7e68d59
Ben Braden,"Braden grew up wanting to play goalie for the Detroit Red Wings like long-time puck-stopper Dominik Hasek. But he grew into an NFL-sized body by the time he left high school, so his game plan changed. The Michigan all-state selection and Detroit New Blue Chip honoree stayed in-state with the Wolverines, redshirting his first year and playing in two games as a reserve in 2013. Braden earned a starting job at right tackle as a sophomore and then earned honorable mention All-Big Ten notice at guard in 2015. He was a second-team All-Big Ten pick as a senior, splitting time between left guard (four games) and left tackle (seven), even starting on the blind side against Florida State in the Orange Bowl.",5.1,2017,https://www.nfl.com/prospects/ben-braden/32004252-4109-3113-e08f-3b4f1fb4c1ba
Gehrig Dieter,"Dieter is, in fact, named after New York Yankees great Lou Gehrig. Two of his brothers, Thurman (Munson) and Nolan (Ryan), were also named after baseball players. His future is in football, however, as he showed during his productive college career. That career had three stops; first, he suited up at SMU for the 2012 season (three starts, 10-168, one TD). After his receiver coach left the Mustangs, Dieter transferred closer to his South Bend home to Bowling Green, redshirting the fall of 2013. He started six games as a sophomore (35-460, one TD) for the Falcons before hitting the big time. Dieter was a second-team All-MAC pick and ranked ninth in the FBS with 94 receptions for 1,033 yards and 10 TD. Dieter had a chance to transfer as a graduate student for his final year of eligibility, and Alabama came calling. He started 10 games for the Tide in their national championship runner-up season (15-214, four TD).",5.1,2017,https://www.nfl.com/prospects/gehrig-dieter/32004449-4554-2470-f410-6b93210b961a
Tyquwan Glass,"This three-sport high school athlete started his career at Mount San Antonio Junior College in California before heading to Fresno the past two seasons. He was a two-year starter there, intercepting seven passes and breaking up 14 others in his sophomore season. Glass made himself known to Bulldogs fans in 2015, leading the team with four interceptions despite just eight starts (62 tackles, 1.5 TFL, six PBU). Though he was left off the Mountain West all-conference teams in 2016, scouts noticed his coverage skills and toughness as he led FSU with 11 passes defensed (two INT, 9 PBU).",5.1,2017,https://www.nfl.com/prospects/tyquwan-glass/3200474c-4152-0495-4e3b-8fb6cc020309
Matt Godin,"Godin (pronounced GO-din) was one of a few seniors that took leadership roles in their senior seasons. He struggled to see the field in his redshirt freshman (seven games played, no statistics) and sophomore (nine tackles, sack) years. Despite starting only four games (17 tackles, one TFL), however, he was an honorable mention All-Big Ten pick in 2015. That honor came again this fall, as Godin was a full-time starter, making 26 tackles, two for loss and one sack, on the season.",5.1,2017,https://www.nfl.com/prospects/matt-godin/3200474f-4444-8365-4c8d-80fbac870eb6
Deon Hollins,"Too small to play along the defensive line and missing the instincts and ability to play in space. Likely will go undrafted. Best hope is to make a statement as a special teams performer and try to parlay that into a ""rush specialist"" spot.",5.1,2017,https://www.nfl.com/prospects/deon-hollins/3200484f-4c27-9684-58a8-fbda26c98812
Joey Ivie,"Football took a backseat in the life of Ivie in April 2015, when he rushed home to be with his younger sister, Jordan, after a car accident. He was holding her when her heart stopped. His younger brother, Andrew, was meant to play with Joey the past two years at Florida, but was forced to give up the sport for medical reasons. In spite of all of this, Ivie has been a strong contributor for the Gators. After playing three of the team's last five games as a true freshman (three tackles), he was a key reserve upfront in 2014 (one start, 24 tackles, three for loss, sack). Ivie was a part-time starter as a junior, starting five of ten games played, making 27 stops, four for loss and 3.5 sacks. He capped off his career in 2016 with his best season, starting 10 of 11 games while battling a thumb injury (26 tackles, 3.5 TFL, 2.5 sacks).",5.1,2017,https://www.nfl.com/prospects/joey-ivie/32004956-4917-7981-6d63-a82b3a27ecf3
